subject_id,loc_plot_state1,loc_plot_city1,date_exposure,plot_target1,attack_preparation,op_security,anticp_fatals_targ,extent_plot,violent,criminal_severity,criminal_charges,indict_arrest,group_membership,terrorist_group_name1,actively_recruited,recruiter1,role_group,length_group,clique,clique_radicalize,clique_connect,internet_radicalization,social_media,social_media_frequency,social_media_platform1,social_media_activities1,radicalization_islamist,radicalization_far_right,radicalization_far_left,radicalization_single_issue,ideological_sub_category1,loc_habitation_state1,loc_habitation_city1,external_rad,radical_behaviors,radical_beliefs,us_govt_leader,foreign_govt_leader,event_influence1,radicalization_sequence,prison_radicalize,broad_ethnicity,age,marital_status,children,gender,convert,convert_date,citizenship,residency_status,nativity,time_us_months,immigrant_generation,immigrant_source,language_english,diaspora_ties,education,student,education_change,employment_status,work_history,military,foreign_military,social_stratum_adulthood,abuse_child,abuse_adult,abuse_type1,psychological,alcohol_drug,radical_friend,previous_criminal_activity,previous_criminal_activity_type1,previous_criminal_activity_age,gang,gang_age_joined,other_ideologies,angry_us,group_grievance,year,month
6660,Tennessee,Powell,2/16/17,-88,-88,-88,-88,0,0,3,2,4,0,Sovereign Citizens,0,-88,-88,-88,0,-88,-88,,,,,,0,1,0,0,4,Tennessee,Powell,,9,,,0,,,,3,76,,,2,0,-88,United States of America,1,United States of America,912,0,-88,-88,,,,,,,,0,,0,0,-88,0,0,,,,,0,-88,0,,,2017,2
6661,Tennessee,Clinton,2/16/17,-88,-88,-88,-88,0,0,3,2,4,0,Sovereign Citizens,0,-88,-88,-88,0,-88,-88,,,,,,0,1,0,0,4,Tennessee,Clinton,,9,,,0,,,,3,73,,,2,0,-88,United States of America,1,United States of America,876,0,-88,-88,-88,,,,,,,0,,0,0,-88,0,0,,,,,0,-88,0,,,2017,2
6662,Colorado,Fort Collins,3/27/17,-88,-88,-88,-88,0,0,3,2,2,0,-88,0,-88,-88,-88,0,-88,-88,1,1,1,1,1,0,1,0,0,3,Colorado,Fort Collins,,,1,,,,,-88,3,35,1,,2,0,-88,United States of America,1,United States of America,420,0,-88,-88,-88,5,0,-88,,,3,0,,0,0,-88,1,0,,1,6,3,0,-88,0,0,,2017,3
6663,Minnesota,Minneapolis,3/24/17,14,0,,,5,1,10,2,2,0,-88,0,-88,-88,-88,0,-88,-88,,,,,,0,1,0,0,3,Minnesota,Bloomington,,9,1,,,,,,6,47,2,,2,0,-88,United States of America,1,United States of America,564,0,-88,-88,-88,,,,,,,0,,0,0,-88,0,1,,3,5,2,0,-88,0,0,0,2017,3
6664,South Carolina,Charleston,3/30/17,14,1,,1,3,1,10,2,4,0,Islamic State of Iraq and the Levant (ISIL),0,-88,-88,-88,0,-88,-88,1,1,4,,5,1,0,0,0,11,South Carolina,Ladson,,6,4,1,0,,,0,4,18,1,0,2,0,-88,United States of America,1,United States of America,216,2,Syria,-88,,2,1,,1,4,0,0,1,0,0,-88,0,0,,1,18,1,0,-88,0,0,1,2017,3
6666,New Jersey,Lindenwold,4/3/17,14,2,,1,2,1,7,2,1,0,Islamic State of Iraq and the Levant (ISIL),0,-88,-88,-88,0,-88,-88,1,1,,,2,1,0,0,0,11,New Jersey,Lindenwold,0,10,1,,,,1,-88,,17,1,0,2,,,United States of America,1,United States of America,204,,,-88,,2,1,,5,-88,0,0,-88,0,-88,-88,2,0,,0,-88,-88,0,-88,0,,,2017,4
6669,New York,Colonie,1/13/17,-88,-88,-88,-88,0,0,3,2,4,0,Sovereign Citizens,0,-88,-88,-88,0,-88,-88,,,,,,0,1,0,0,4,New York,Colonie,0,9,2,,0,,,-88,2,19,1,0,2,0,-88,United States of America,1,United States of America,228,0,-88,-88,-88,,,,,,0,0,,0,0,-88,0,0,,0,-88,-88,0,-88,0,,,2017,1
6670,New York,Brooklyn,3/29/17,14,,,1,5,1,10,2,4,0,,0,-88,-88,-88,0,-88,-88,,,-88,-88,-88,0,0,0,1,17,New York,Brooklyn,0,10,,,,,,,2,32,1,1,2,0,-88,United States of America,1,United States of America,384,0,-88,-88,-88,,0,-88,2,,0,0,,0,0,-88,0,0,,1,,,1,,0,,,2017,3
6673,Florida,Port Richey,9/6/16,14,1,0,0,5,1,10,2,4,2,-88,,,,,1,,,,,,,,0,1,0,0,2,Florida,Port Richey,0,10,2,,0,,1,,3,55,1,0,2,0,-88,United States of America,1,United States of America,660,0,-88,-88,-88,2,0,-88,,2,0,0,2,0,0,-88,0,0,3,1,,,0,-88,0,,,2016,9
6674,Florida,Port Richey,6/29/15,14,1,0,1,5,1,10,2,4,2,-88,,,,,1,,,,,,,,0,1,0,0,2,Florida,Port Richey,0,10,2,,0,,1,,3,45,1,0,2,0,-88,United States of America,1,United States of America,540,0,-88,-88,-88,,,,4,,0,0,1,0,0,-88,0,0,2,3,2,4,0,-88,0,,,2015,6
6675,Florida,Port Richey,6/29/15,-88,-88,-88,-88,0,0,8,2,2,2,-88,,,,,1,,,,,,,,0,1,0,0,2,Florida,Port Richey,0,9,2,,0,,,,3,53,1,0,2,0,-88,United States of America,1,United States of America,636,0,-88,-88,,,,,,,,0,,0,0,-88,0,0,3,3,4,3,0,-88,0,,,2015,6
6678,South Carolina,Williamsburg,4/6/16,-88,-88,-88,-88,0,0,3,2,4,0,Sovereign Citizens,0,-88,-88,-88,0,-88,-88,0,0,-88,-88,-88,0,1,0,0,4,Florida,Orange Park,,9,3,,0,,,,3,44,,,2,0,-88,United States of America,1,United States of America,528,0,-88,-88,-88,,,,4,,,0,,0,0,-88,0,0,,3,4,4,0,-88,0,,,2016,4
6679,California,Fresno,4/18/17,14,0,1,1,5,1,10,2,2,1,-88,,,2,276,0,-88,-88,1,1,4,1,1,0,0,1,0,8,California,Fresno,0,10,5,1,0,,,0,2,39,1,1,2,1,1/1/93 0:00,United States of America,1,United States of America,468,0,-88,-88,-88,5,0,-88,3,,0,0,1,2,0,,2,1,,3,6,1,0,-88,0,1,3,2017,4
6680,Texas,Richardson,3/23/17,-88,-88,-88,-88,0,0,1,2,4,0,Islamic State of Iraq and the Levant (ISIL),0,-88,-88,-88,0,-88,-88,2,2,,,3,1,0,0,0,11,Texas,Richardson,,3,4,,,,,,4,40,3,1,2,,,United States of America,,Jordan,,1,,,,,,,,,0,0,,0,0,-88,0,0,,0,-88,-88,0,-88,0,,,2017,3
6681,California,Bakersfield,9/28/15,14,0,,,5,1,10,2,4,2,-88,,,2,,0,-88,-88,,,,,,0,1,0,0,2,California,Bakersfield,,10,4,,,,,0,3,24,2,1,2,0,-88,United States of America,1,United States of America,288,0,-88,-88,-88,,,,,,0,0,,0,0,-88,0,0,,3,9,2,0,-88,0,,,2015,9
6685,Illinois,Zion,4/12/17,-88,-88,-88,-88,0,0,5,2,4,2,Islamic State of Iraq and the Levant (ISIL),0,-88,,,1,1,1,1,1,4,1,1,1,0,0,0,11,Illinois,Zion,,6,3,,,,,,2,35,1,1,2,,,United States of America,1,United States of America,420,0,-88,-88,-88,4,1,,1,2,0,0,2,0,0,-88,0,0,2,2,,,0,-88,0,0,3,2017,4
6686,Illinois,Zion,4/12/17,-88,-88,-88,-88,0,0,5,2,4,2,Islamic State of Iraq and the Levant (ISIL),,,,,1,1,1,1,1,3,1,1,1,0,0,0,11,Illinois,Zion,,6,3,0,,,1,-88,,35,1,,2,,,United States of America,1,United States of America,420,0,-88,-88,-88,,,,1,4,0,0,,0,0,-88,0,0,2,1,,,0,-88,0,1,3,2017,4
6688,California,Berkeley,4/15/17,14,0,1,,5,1,10,-88,-88,3,-88,,,3,12,0,-88,-88,1,1,4,1,1,0,1,0,0,2,California,Oakdale,1,5,4,0,0,0,1,2,3,30,1,0,2,0,-88,United States of America,1,United States of America,360,0,-88,-88,-88,4,0,-88,5,-88,3,0,2,0,0,-88,2,1,1,3,3,2,0,-88,0,0,3,2017,4
6693,New Jersey,Phillipsburg,4/13/17,-88,-88,-88,-88,0,0,5,2,4,3,Aryan Strikeforce,1,1,2,,1,,0,,,,,,0,1,0,0,2,Pennsylvania,Bethlehem,,6,4,,,,,,3,40,2,,2,0,-88,United States of America,1,United States of America,480,0,-88,-88,,,,,,,,0,,0,0,-88,0,0,3,2,18,,0,-88,0,,,2017,4
6694,Virginia,Annandale,4/13/17,-88,-88,-88,-88,0,0,3,2,2,2,-88,,,2,,0,-88,-88,1,2,3,1,1,0,1,0,0,2,Virginia,Annandale,0,9,4,,,,1,,3,20,1,0,2,0,-88,United States of America,1,United States of America,240,0,-88,-88,,4,,,,,0,0,,0,0,-88,0,0,,,,,0,-88,0,1,1,2017,4
6696,Washington,Auburn,3/31/17,14,1,,0,4,1,10,2,2,0,-88,0,-88,-88,-88,0,-88,-88,,,,,,0,1,0,0,3,Washington,Auburn,0,9,1,,,,,0,3,36,,,2,0,-88,United States of America,1,United States of America,432,0,-88,-88,-88,,,,,,,0,,0,0,-88,0,0,,3,4,2,0,-88,0,,,2017,3
6697,Washington,Seattle,1/10/17,-88,-88,-88,-88,0,0,8,2,2,0,-88,0,-88,-88,-88,0,-88,-88,1,1,,1,4,0,1,0,0,3,Washington,Seattle,0,9,2,,,,,,3,48,,,1,0,-88,United States of America,1,United States of America,576,0,-88,-88,,,,,,,,0,,0,0,-88,2,0,,3,9,,0,-88,0,,,2017,1
6698,Texas,Austin,4/12/17,3,1,1,1,3,1,7,2,4,0,-88,0,-88,-88,-88,0,-88,-88,,,,,,0,1,0,0,4,Texas,Austin,0,10,1,,,,,,3,50,3,,2,0,-88,United States of America,1,United States of America,600,0,-88,-88,-88,,,,,,,0,,0,0,-88,0,1,,3,9,3,0,-88,0,0,0,2017,4
6699,North Carolina,Yanceyville ,12/3/16,17,0,1,1,5,1,10,2,4,3,Ku Klux Klan,,,2,312,0,-88,-88,1,1,3,2,1,0,1,0,0,2,California,Anaheim,0,10,5,0,0,0,1,0,3,50,1,0,2,0,-88,United States of America,1,United States of America,600,0,-88,-88,-88,3,0,-88,,,0,0,2,0,0,-88,0,0,,0,-88,-88,0,-88,0,0,0,2016,12
6701,Florida,Polk City,7/11/17,-88,-88,-88,-88,0,0,3,2,4,2,Sovereign Citizens,,,3,,1,,0,1,1,5,1,1,0,1,0,0,4,Florida,Tampa,0,1,5,0,0,0,1,,6,49,1,1,2,0,-88,United States of America,1,United States of America,589,0,-88,-88,-88,2,0,-88,2,,0,0,1,0,0,-88,0,0,2,3,4,4,0,-88,0,1,3,2017,7
6703,Oregon,Hillsboro,3/15/16,-88,-88,-88,-88,0,0,3,2,4,0,-88,0,-88,-88,-88,0,-88,-88,1,1,1,3,1,0,1,0,0,4,Oregon,Hillsboro,0,9,5,0,0,0,3,-88,3,68,2,1,2,0,-88,United States of America,1,United States of America,816,0,-88,-88,-88,5,0,-88,2,4,1,0,3,0,0,-88,0,0,,0,-88,-88,0,-88,0,0,0,2016,3
6705,Colorado,Denver,5/1/14,-88,-88,-88,-88,0,0,2,2,4,2,Sovereign Citizens,,,3,,1,,0,1,1,4,1,1,0,1,0,0,4,Colorado,Denver,,9,5,0,0,,,,3,54,2,2,2,0,-88,United States of America,1,United States of America,648,0,-88,-88,-88,,0,-88,1,4,,0,3,0,0,-88,0,0,2,,,,0,-88,0,0,0,2014,5
6708,Kentucky,Hebron,4/26/17,-88,-88,-88,-88,0,1,5,2,4,0,Islamic State of Iraq and the Levant (ISIL),0,-88,-88,-88,0,-88,-88,1,1,,1,1,1,0,0,0,11,Ohio,Dayton,,6,3,0,1,7,1,-88,4,26,2,1,2,0,-88,Jordan,3,Jordan,36,1,Jordan,1,,4,1,,5,,0,0,2,0,0,-88,0,0,0,0,-88,-88,0,-88,0,0,1,2017,4
6711,Kentucky,Lexington,4/28/17,14,1,1,1,5,1,10,2,4,0,-88,0,-88,-88,-88,0,-88,-88,1,1,4,1,1,0,1,0,0,1,Ohio,Cincinnati,0,10,3,0,0,0,1,-88,3,19,1,0,2,0,-88,United States of America,1,United States of America,228,0,-88,-88,-88,4,1,2,4,1,0,0,2,0,0,-88,2,1,,0,-88,-88,0,-88,0,0,0,2017,4
6713,Oregon,Portland,4/24/17,14,0,1,,5,1,10,1,4,0,-88,0,-88,-88,-88,0,-88,-88,,,-88,-88,-88,0,1,0,0,3,Oregon,Portland,,,,,,,,-88,3,40,2,2,2,0,-88,United States of America,1,United States of America,480,0,-88,-88,-88,3,0,-88,1,4,6,0,2,0,0,-88,1,1,0,0,-88,-88,0,-88,0,,0,2017,4
6714,Washington,Seattle,1/20/17,-88,-88,-88,-88,0,0,8,2,4,0,-88,0,-88,-88,-88,0,-88,-88,1,1,4,1,1,0,1,0,0,1,Washington,Seattle,0,5,,0,0,0,1,-88,5,29,2,0,2,0,-88,United States of America,1,United States of America,348,0,-88,-88,-88,4,1,,,,0,0,2,0,0,-88,0,0,1,0,-88,-88,0,-88,0,0,0,2017,1
6715,Washington,Seattle,2/17/17,14,0,1,1,5,1,10,2,2,0,-88,0,-88,-88,-88,1,,0,,,,,,0,1,0,0,2,Washington,Seattle,0,10,,,0,,,-88,3,29,2,0,1,0,-88,United States of America,1,United States of America,348,0,-88,-88,,,,,1,,0,0,2,0,0,-88,0,0,,0,-88,-88,0,-88,0,,,2017,2
6716,Florida,Stuart,4/20/17,14,0,1,,5,1,10,2,4,0,-88,0,-88,-88,-88,0,-88,-88,,,-88,-88,-88,0,1,0,0,3,Florida,Stuart,0,10,1,0,0,0,,,2,33,1,0,2,0,-88,United States of America,1,United States of America,396,0,-88,-88,,,,,3,,0,0,1,0,0,-88,0,0,,3,9,3,0,-88,0,0,0,2017,4
6717,California,San Rafael,4/20/17,14,,,1,5,1,10,2,3,0,-88,0,-88,-88,-88,0,-88,-88,,,,,,0,1,0,0,3,California,San Rafael,0,10,1,0,0,0,,,4,61,,,2,0,-88,United States of America,1,United States of America,732,0,-88,-88,-88,,0,-88,,,0,0,,0,0,-88,0,1,,1,16,3,0,-88,0,0,0,2017,4
6718,Pennsylvania,Philadelphia,5/1/17,-88,-88,-88,-88,0,0,3,2,4,2,-88,,,2,,1,,0,,,,,,0,0,1,0,10,Pennsylvania,Doylestown,,9,1,,,,,-88,3,45,,,2,0,-88,United States of America,1,United States of America,540,0,-88,-88,-88,,,,,,0,0,,0,0,-88,0,0,2,,,,0,-88,0,,,2017,5
6720,New Jersey,Point Pleasant,2/21/17,14,2,1,3,3,1,10,2,4,0,Islamic State of Iraq and the Levant (ISIL),0,-88,-88,-88,0,-88,-88,2,1,,1,1,1,0,0,0,11,New Jersey,Point Pleasant,0,10,5,,,,1,-88,3,20,1,0,2,1,12/1/16 0:00,United States of America,1,United States of America,240,2,Russia,-88,,3,,,,,0,0,,0,0,-88,1,1,,0,-88,-88,0,-88,0,,,2017,2
6721,District of Columbia,Washington,5/5/17,3,1,0,2,3,1,7,2,4,0,Islamic State of Iraq and the Levant (ISIL),0,-88,-88,-88,0,-88,-88,1,2,5,1,1,1,0,0,0,11,District of Columbia,Washington,,10,2,0,0,,,2,2,38,3,,2,,,United States of America,1,United States of America,456,0,-88,-88,-88,3,,,1,4,1,0,,0,0,-88,2,1,,3,4,2,0,-88,0,1,0,2017,5
6722,Florida,Marion County,2/26/17,-88,-88,-88,-88,0,0,9,-88,-88,0,-88,0,-88,-88,-88,0,-88,-88,1,1,,1,,0,0,1,0,6,Florida,Collier County,,9,2,,,,,-88,3,66,3,1,2,0,-88,United States of America,1,United States of America,792,0,-88,-88,-88,,,,,,1,0,2,0,0,-88,0,0,,0,-88,-88,0,-88,0,,,2017,2
6727,Utah,Thompson,7/21/14,-88,-88,-88,-88,0,0,2,2,4,1,-88,0,-88,2,36,0,-88,-88,1,1,1,3,1,0,0,1,0,6,Utah,Salt Lake City,1,9,5,0,0,8,1,-88,1,38,1,,2,0,-88,Peru,5,Peru,204,1,Peru,1,1,,0,-88,4,1,0,0,1,0,0,-88,0,0,1,0,-88,-88,0,-88,0,1,3,2014,7
6729,Connecticut,Stamford,6/28/13,-88,-88,-88,-88,0,0,0,1,4,2,-88,,,,,1,,0,0,0,-88,-88,-88,0,0,1,0,6,Connecticut,Portland,,5,5,1,0,5,,-88,3,73,,,2,0,-88,United States of America,1,United States of America,876,0,-88,-88,-88,5,,,6,4,0,0,2,0,0,-88,0,0,2,1,17,5,0,-88,0,1,0,2013,6
6730,Texas,Presido County,1/7/17,-88,-88,-88,-88,0,0,2,,2,2,-88,0,-88,3,12,0,-88,-88,,,,,,0,0,1,0,6,Texas,Houston,,9,5,,,,,,6,,2,,1,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,,,,,,0,0,,0,0,-88,0,0,1,,,,0,-88,0,,3,2017,1
6731,Texas,Shafter,1/7/17,-88,-88,-88,-88,0,0,2,1,2,1,-88,0,-88,2,,0,-88,-88,1,1,2,1,1,0,0,1,0,6,Texas,Alpine,0,9,5,0,0,0,,,3,61,2,0,2,0,-88,United States of America,1,United States of America,732,0,-88,-88,,5,,,,,0,0,,0,0,-88,0,0,2,,,,0,-88,0,,,2017,1
6732,Texas,Alpine,12/6/16,-88,-88,-88,-88,0,0,2,1,2,1,-88,0,-88,3,,1,,0,1,1,1,1,1,0,0,1,0,6,Texas,Alpine,,9,5,0,0,0,,-88,,44,2,4,1,0,-88,United States of America,1,United States of America,528,0,-88,-88,,8,,,,,0,0,,0,0,-88,0,0,2,0,-88,-88,0,-88,0,0,2,2016,12
6733,Texas,Alpine,12/5/16,-88,-88,-88,-88,0,0,2,1,4,0,-88,0,-88,-88,-88,0,-88,-88,0,0,-88,-88,-88,0,0,1,0,6,Texas,Alpine,0,9,5,0,0,0,1,-88,3,80,2,1,2,0,-88,United States of America,1,United States of America,960,0,-88,-88,-88,9,0,-88,6,4,1,0,3,0,0,-88,0,0,,0,-88,-88,0,-88,0,0,0,2016,12
6734,Minnesota,Minneapolis,1/1/17,-88,-88,-88,-88,0,0,2,,4,2,-88,,,2,,1,,1,,,,,,0,0,1,0,6,Minnesota,Minneapolis,0,9,5,0,0,,,,3,32,,,2,0,-88,United States of America,1,United States of America,384,0,-88,-88,-88,2,,,4,1,0,0,1,0,0,-88,0,0,1,,,,0,-88,0,1,2,2017,1
6735,Minnesota,Minneapolis,1/1/17,-88,-88,-88,-88,0,0,2,1,4,2,-88,,,,,1,,0,,,,,,0,0,1,0,6,Minnesota,St. Paul,,9,5,0,0,0,1,-88,5,26,1,0,2,0,-88,United States of America,1,United States of America,312,0,-88,-88,-88,3,1,,,,0,0,,0,0,-88,0,0,2,0,-88,-88,0,-88,0,0,0,2017,1
6736,Wisconsin,Iron County,6/11/13,-88,-88,-88,-88,0,0,2,2,4,2,-88,,,2,,,,,1,,,,,0,0,1,0,6,Wisconsin,Stevens Point,,9,5,,,,,-88,3,26,1,0,1,0,-88,United States of America,1,United States of America,312,0,-88,-88,-88,,,,,,0,0,,0,0,-88,0,0,,,,,0,-88,0,0,,2013,6
6737,Connecticut,New Haven,2/14/17,-88,-88,-88,-88,0,0,2,1,4,1,-88,0,-88,2,,1,,,1,1,4,1,1,0,0,1,0,6,Connecticut,New Haven,0,5,5,0,0,0,1,-88,3,69,2,1,1,0,-88,United States of America,1,United States of America,828,0,-88,-88,-88,4,0,-88,2,4,0,0,3,0,0,-88,0,0,2,,,,0,-88,0,1,1,2017,2
6738,Connecticut,New Haven,2/14/17,-88,-88,-88,-88,0,0,2,1,4,1,-88,0,-88,3,,0,-88,-88,1,1,,26,1,0,0,1,0,6,Connecticut,New Haven,,9,5,,,,,-88,3,62,,1,1,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,,,,,,0,0,,0,0,-88,0,0,1,,,,0,-88,1,,2,2017,2
6740,Connecticut,New Haven,2/12/97,-88,-88,-88,-88,0,0,9,2,4,2,-88,,,2,,1,,0,,-88,-88,-88,-88,0,0,0,1,18,Connecticut,New Haven,0,9,5,1,0,0,1,-88,3,36,2,3,2,0,-88,United States of America,1,United States of America,432,0,-88,-88,-88,,,,2,4,0,0,2,0,0,-88,0,0,2,0,-88,-88,0,-88,0,0,2,1997,2
6741,Texas,Shafter,1/29/17,-88,-88,-88,-88,0,0,2,,1,1,-88,0,-88,1,,0,-88,-88,1,1,4,1,2,0,0,1,0,6,North Dakota,Cannon Ball,0,9,5,,,,,-88,6,16,1,0,1,0,-88,United States of America,1,United States of America,192,0,-88,-88,-88,2,1,,5,-88,0,0,,0,0,-88,0,0,,0,-88,-88,0,-88,0,1,3,2017,1
6742,North Dakota,Mandan,9/14/16,-88,-88,-88,-88,0,0,2,2,3,1,-88,,,,,,,,,,,,,0,0,1,0,6,Minnesota,,,,,,,,,,4,31,,,2,0,-88,United States of America,1,United States of America,372,0,-88,,,5,,,,,0,0,,0,0,-88,0,0,,,,,0,-88,0,,,2016,9
6743,North Dakota,Almont,9/13/16,-88,-88,-88,-88,0,0,2,1,4,0,-88,0,-88,-88,-88,0,-88,-88,1,1,1,1,1,0,0,1,0,6,New Mexico,Aztec,0,9,5,0,0,0,,-88,6,29,1,,2,0,-88,United States of America,1,United States of America,348,0,-88,-88,-88,4,1,,,,0,0,2,0,0,-88,0,0,2,0,-88,-88,0,-88,0,1,3,2016,9
6745,Tennessee,Memphis,8/15/16,-88,-88,-88,-88,0,0,2,1,2,1,-88,,,3,,1,,0,1,1,2,1,1,0,0,1,0,6,Tennessee,Memphis,0,9,5,0,0,0,,-88,3,21,1,0,2,0,-88,United States of America,1,United States of America,252,0,-88,-88,,4,1,-88,,3,0,0,2,0,0,-88,0,0,2,0,-88,-88,0,-88,0,1,1,2016,8
6746,Tennessee,Memphis,1/16/17,-88,-88,-88,-88,0,0,2,1,2,1,-88,,,2,,1,,0,1,1,2,1,1,0,0,1,0,6,Iowa,Des Moines,0,9,5,0,0,0,,-88,3,26,1,0,1,0,-88,United States of America,1,United States of America,312,0,-88,-88,,,,,,,0,0,1,0,0,-88,0,0,2,0,-88,-88,0,-88,0,,,2017,1
6747,Tennessee,Memphis,1/16/17,-88,-88,-88,-88,0,0,2,1,4,1,-88,,,,,1,,0,1,1,4,1,2,0,0,1,0,6,Oklahoma,Tulsa,0,9,5,,0,,,-88,6,21,1,0,1,0,-88,United States of America,1,United States of America,252,0,-88,-88,-88,3,,,,,0,0,,0,0,-88,0,0,1,,,,0,-88,0,1,3,2017,1
6748,Tennessee,Memphis,1/16/17,-88,-88,-88,-88,0,0,0,-88,-88,1,-88,0,-88,3,,0,-88,-88,1,1,3,1,1,0,0,1,0,6,Tennessee,Memphis,0,5,5,0,0,0,1,-88,3,28,1,0,2,0,-88,United States of America,1,United States of America,336,0,-88,-88,-88,5,1,0,1,4,0,0,2,0,0,-88,0,0,,0,-88,-88,0,-88,0,0,1,2017,1
6749,Tennessee,Memphis,1/16/17,-88,-88,-88,-88,0,0,2,1,-88,1,-88,,,,,0,-88,-88,,,,,,0,0,1,0,6,Missouri,Rutledge,0,5,3,,,,,-88,,34,1,,1,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,,0,-88,1,3,0,0,1,0,0,-88,0,0,1,0,-88,-88,0,-88,0,,,2017,1
6750,Tennessee,Memphis,1/16/17,-88,-88,-88,-88,0,0,-88,-88,1,1,-88,0,-88,3,108,0,-88,-88,1,1,5,1,1,0,0,1,0,6,Missouri,University City,0,5,5,0,0,0,1,-88,3,30,1,0,1,0,-88,United States of America,1,United States of America,360,0,-88,-88,-88,9,,-88,1,4,0,0,2,0,0,-88,0,0,1,0,-88,-88,0,-88,0,0,0,2017,1
6751,Tennessee,Memphis,1/16/17,-88,-88,-88,-88,0,0,2,1,4,1,-88,,,,,1,,0,1,1,4,1,2,0,0,1,0,6,Tennessee,Germantown,1,9,5,,,8,,-88,,,1,0,1,0,-88,United States of America,1,United States of America,,0,-88,-88,,5,1,,1,3,0,0,2,0,0,-88,0,0,1,,,,0,-88,1,1,2,2017,1
6752,Tennessee,Memphis,1/16/17,-88,-88,-88,-88,0,0,0,-88,-88,1,-88,0,-88,2,,0,-88,-88,1,2,1,3,1,0,0,1,0,6,Arkansas,Mountain Home,0,5,5,0,0,0,1,-88,3,31,1,0,2,0,-88,United States of America,1,United States of America,372,0,-88,-88,-88,4,,,,,0,0,,0,0,-88,0,0,,0,-88,-88,0,-88,0,0,0,2017,1
6753,Tennessee,Memphis,1/17/17,-88,-88,-88,-88,0,0,2,1,4,1,-88,,,2,,1,,,1,1,1,1,1,0,0,1,0,6,Oklahoma,Glenpool,0,,,0,0,0,,-88,6,28,1,0,2,0,-88,United States of America,1,United States of America,336,0,-88,-88,-88,,,,,,0,0,,0,0,-88,0,0,2,,,,0,-88,0,0,2,2017,1
6754,Tennessee,Memphis,1/16/17,-88,-88,-88,-88,0,0,2,1,2,1,-88,,,2,,0,-88,-88,1,1,2,1,1,0,0,1,0,6,Iowa,Des Moines,0,9,5,0,0,0,1,-88,3,36,3,,1,0,-88,United States of America,1,United States of America,432,0,-88,-88,,,0,-88,,,0,0,1,0,0,-88,0,0,2,1,20,3,0,-88,0,,,2017,1
6755,Tennessee,Memphis,1/17/17,-88,-88,-88,-88,0,0,2,2,4,1,-88,,,3,,1,,0,,,,,,0,0,1,0,6,Tennessee,,,5,3,,,,,-88,4,38,,,2,0,-88,United States of America,1,United States of America,456,0,-88,-88,-88,,,,,,0,0,,0,0,-88,0,0,1,0,-88,-88,0,-88,0,,1,2017,1
6756,Tennessee,Memphis,1/16/17,-88,-88,-88,-88,0,0,2,1,4,1,-88,0,-88,2,72,1,,0,1,1,5,1,1,0,0,1,0,6,Missouri,Rutledge,0,9,5,0,0,0,2,-88,3,32,1,1,1,0,-88,United States of America,1,United States of America,384,0,-88,-88,,,,,1,4,0,0,2,0,0,-88,0,0,3,0,-88,-88,0,-88,0,1,1,2017,1
6757,North Dakota,Morton County,10/27/16,3,0,1,1,5,1,10,2,4,1,-88,0,-88,,,0,-88,-88,1,1,3,1,2,0,0,1,0,6,Colorado,Denver,,9,5,,0,,,-88,6,37,1,,1,0,-88,United States of America,1,United States of America,444,0,-88,-88,-88,,,,,,0,0,,0,0,-88,0,0,1,3,20,2,0,-88,0,,3,2016,10
6758,New York,New York,5/2/17,14,0,1,,5,1,10,1,4,0,-88,0,-88,-88,-88,0,-88,-88,,,,,,0,1,0,0,2,New York,New York,,,,,,,,,3,48,,,2,0,-88,United States of America,1,United States of America,576,0,-88,-88,,,,,,,0,0,3,0,0,-88,0,0,,1,,,0,-88,0,,,2017,5
6759,Texas,Houston,5/3/17,14,0,1,1,5,1,10,2,4,3,Aryan Brotherhood,,,2,,0,-88,-88,1,1,1,1,1,0,1,0,0,2,Texas,Houston,0,,2,0,0,0,,,3,32,1,,2,0,-88,United States of America,1,United States of America,384,0,-88,-88,,,0,-88,3,,0,0,1,0,0,-88,1,0,,3,9,,0,-88,0,0,0,2017,5
6760,Florida,Palm Coast,5/8/17,-88,-88,-88,-88,0,0,3,2,4,0,Sovereign Citizens,0,-88,-88,-88,0,-88,-88,,,,,,0,1,0,0,4,Florida,Kissimmee,,9,1,,0,,,-88,3,30,1,0,2,0,-88,United States of America,1,United States of America,360,0,-88,-88,-88,4,1,,5,,1,0,2,0,0,-88,0,0,,0,-88,-88,0,-88,0,,0,2017,5
6761,Oregon,Eugene,5/9/17,-88,-88,-88,-88,0,0,6,1,4,0,-88,0,-88,-88,-88,0,-88,-88,,,,,,0,1,0,0,3,Oregon,Eugene,,,,,,,,-88,3,44,,,2,0,-88,United States of America,1,United States of America,528,0,-88,-88,-88,3,0,-88,,,1,0,,0,0,-88,2,0,,0,-88,-88,0,-88,0,,,2017,5
